Year,Month,Date,LTER_Site,Station,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm,Daily_windsp_mean_msec,FLAG_Daily_windsp_mean_msec,Daily_Windspeed_AbsMax_m_s,Daily_globalrad_total_jcm2,FLAG_Daily_globalrad_total_mjm2,Moss,Soil20cm,Comments
2000,2,20000207,ARC,TLKMAIN,-14.5,,-6.2,,-21.8,,0.3,,2.1,,4.8,#N/A,,-8,-7,0
2000,2,20000208,ARC,TLKMAIN,-11.6,,-8.5,,-16.5,,0.0,,4.8,,10.7,#N/A,,-8,-7,0
2000,2,20000209,ARC,TLKMAIN,-9.6,,-6.4,,-15.5,,0.8,,4.7,,9.8,#N/A,,-9,-8,0
2000,2,20000210,ARC,TLKMAIN,-7.7,,-1.7,,-12.5,,0.3,,3.1,,7.0,#N/A,,-8,-7,0
2000,2,20000211,ARC,TLKMAIN,-3.8,,-1.7,,-6.6,,1.0,,3.7,,7.3,#N/A,,-7,-7,0
2000,2,20000212,ARC,TLKMAIN,-3.7,,-1.7,,-6.5,,0.3,,3.1,,6.3,#N/A,,-7,-7,0
2000,2,20000213,ARC,TLKMAIN,-5.0,,-2.5,,-10.9,,0.3,,3.1,,6.2,#N/A,,-7,-6,0
2000,2,20000214,ARC,TLKMAIN,-7.3,,-3.8,,-15.5,,0.8,,2.2,,7.0,#N/A,,-6,-6,0
2000,2,20000215,ARC,TLKMAIN,-13.9,,-11.0,,-15.9,,0.0,,3.8,,7.9,#N/A,,-7,-6,0
2000,2,20000216,ARC,TLKMAIN,-13.4,,-11.3,,-15.6,,0.0,,1.3,,3.3,#N/A,,-8,-7,0
2000,2,20000217,ARC,TLKMAIN,-11.5,,-6.8,,-19.9,,1.0,,2.7,,5.0,#N/A,,-7,-7,0
2000,2,20000218,ARC,TLKMAIN,-21.1,,-16.6,,-28.1,,0.0,,2.4,,6.1,#N/A,,-8,-7,0
2000,2,20000219,ARC,TLKMAIN,-32.1,,-27.3,,-35.2,,0.0,,1.7,,4.2,#N/A,,-9,-7,0
2000,2,20000220,ARC,TLKMAIN,-33.5,,-31.4,,-34.8,,0.0,,2.0,,3.7,#N/A,,-10,-8,0
2000,2,20000221,ARC,TLKMAIN,-31.8,,-29.3,,-34.2,,0.0,,1.1,,3.0,#N/A,,-10,-8,0
2000,2,20000222,ARC,TLKMAIN,-31.7,,-28.1,,-35.0,,0.5,,1.1,,3.3,#N/A,,-10,-8,0
2000,2,20000223,ARC,TLKMAIN,-20.5,,-14.7,,-31.2,,2.5,,2.1,,5.2,#N/A,,-10,-8,0
2000,2,20000224,ARC,TLKMAIN,-27.2,,-17.0,,-31.3,,0.0,,1.1,,2.9,#N/A,,-10,-8,0
2000,2,20000225,ARC,TLKMAIN,-27.7,,-25.2,,-31.3,,0.0,,0.9,,2.0,#N/A,,-10,-8,0
2000,2,20000226,ARC,TLKMAIN,-24.6,,-20.4,,-25.8,,0.0,,0.8,,2.3,#N/A,,-10,-8,0
2000,2,20000227,ARC,TLKMAIN,-30.0,,-24.3,,-38.2,,0.0,,1.3,,3.7,#N/A,,-10,-8,0
2000,2,20000228,ARC,TLKMAIN,-32.6,,-23.4,,-39.6,,0.0,,1.0,,3.5,#N/A,,-10,-8,0
2000,2,20000229,ARC,TLKMAIN,-14.5,,-10.1,,-26.0,,1.5,,4.2,,7.3,#N/A,,-10,-9,0
2000,3,20000301,ARC,TLKMAIN,-10.9,,-7.2,,-14.7,,0.8,,5.1,,8.6,#N/A,,-9,-8,0
2000,3,20000302,ARC,TLKMAIN,-10.3,,-5.1,,-19.7,,0.3,,4.6,,9.3,#N/A,,-9,-8,0
2000,3,20000303,ARC,TLKMAIN,-18.2,,-11.1,,-25.8,,0.0,,2.0,,4.2,#N/A,,-9,-8,0
2000,3,20000304,ARC,TLKMAIN,-19.9,,-11.9,,-26.7,,0.0,,1.7,,4.8,#N/A,,-10,-8,0
2000,3,20000305,ARC,TLKMAIN,-13.2,,-10.0,,-16.8,,0.0,,3.8,,5.7,#N/A,,-10,-8,0
2000,3,20000306,ARC,TLKMAIN,-12.5,,-8.1,,-16.5,,0.0,,4.5,,7.0,#N/A,,-9,-8,0
2000,3,20000307,ARC,TLKMAIN,-16.6,,-10.8,,-23.0,,0.0,,3.2,,5.4,#N/A,,-9,-8,0
2000,3,20000308,ARC,TLKMAIN,-22.1,,-17.4,,-25.6,,0.0,,2.6,,5.4,#N/A,,-10,-8,0
2000,3,20000309,ARC,TLKMAIN,-16.3,,-9.7,,-25.6,,0.0,,4.3,,8.9,#N/A,,-11,-9,0
2000,3,20000310,ARC,TLKMAIN,-13.8,,-9.2,,-18.9,,0.0,,5.1,,9.5,#N/A,,-10,-9,0
2000,3,20000311,ARC,TLKMAIN,-12.3,,-8.4,,-19.2,,0.0,,5.5,,9.0,#N/A,,-10,-9,0
2000,3,20000312,ARC,TLKMAIN,-12.5,,-7.3,,-18.8,,0.0,,3.3,,7.8,#N/A,,-9,-8,0
2000,3,20000313,ARC,TLKMAIN,-11.5,,-6.1,,-18.3,,0.0,,4.5,,8.8,#N/A,,-9,-8,0
2000,3,20000314,ARC,TLKMAIN,-9.4,,-5.1,,-15.5,,0.3,,4.6,,9.2,#N/A,,-9,-8,0
2000,3,20000315,ARC,TLKMAIN,-18.8,,-10.4,,-31.3,,0.0,,2.0,,4.2,#N/A,,-9,-8,0
2000,3,20000316,ARC,TLKMAIN,-29.3,,-23.3,,-32.7,,0.0,,1.1,,2.8,#N/A,,-11,-9,0
2000,3,20000317,ARC,TLKMAIN,-31.6,,-24.1,,-35.5,,0.0,,1.4,,3.3,#N/A,,-12,-9,0
2000,3,20000318,ARC,TLKMAIN,-28.6,,-18.5,,-36.6,,0.0,,1.4,,4.1,#N/A,,-13,-10,0
2000,3,20000319,ARC,TLKMAIN,-23.5,,-16.2,,-29.9,,0.0,,1.9,,4.4,#N/A,,-12,-10,0
2000,3,20000320,ARC,TLKMAIN,-28.0,,-16.1,,-34.5,,0.0,,1.7,,3.6,#N/A,,-12,-10,0
2000,3,20000321,ARC,TLKMAIN,-30.9,,-22.5,,-35.9,,0.0,,1.5,,3.8,#N/A,,-13,-10,0
2000,3,20000322,ARC,TLKMAIN,-30.3,,-20.0,,-36.0,,0.0,,1.3,,3.7,#N/A,,-13,-11,0
2000,3,20000323,ARC,TLKMAIN,-31.2,,-28.3,,-36.1,,0.0,,1.4,,3.3,#N/A,,-14,-11,0
2000,3,20000324,ARC,TLKMAIN,-31.6,,-30.4,,-32.8,,0.0,,2.1,,3.7,#N/A,,-13,-11,0
2000,3,20000325,ARC,TLKMAIN,-30.6,,-29.0,,-32.3,,0.0,,2.0,,3.4,#N/A,,-13,-11,0
2000,3,20000326,ARC,TLKMAIN,-28.6,,-26.2,,-30.8,,0.0,,1.8,,3.8,#N/A,,-13,-11,0
2000,3,20000327,ARC,TLKMAIN,-27.4,,-25.2,,-28.8,,0.0,,2.1,,3.5,#N/A,,-12,-11,0
2000,3,20000328,ARC,TLKMAIN,-22.6,,-16.0,,-28.7,,3.3,,1.7,,3.9,#N/A,,-12,-10,0
2000,3,20000329,ARC,TLKMAIN,-21.2,,-10.8,,-29.2,,0.8,,2.0,,4.6,#N/A,,-12,-10,0
2000,3,20000330,ARC,TLKMAIN,-6.1,,-1.0,,-16.1,,0.3,,4.5,,9.6,#N/A,,-10,-10,0
2000,3,20000331,ARC,TLKMAIN,-6.4,,0.7,,-12.0,,1.8,,1.5,,3.7,#N/A,,-9,-9,0
2000,4,20000401,ARC,TLKMAIN,-13.4,,-7.1,,-24.9,,0.0,,2.4,,5.1,#N/A,,-9,-9,0
2000,4,20000402,ARC,TLKMAIN,-20.8,,-12.2,,-29.0,,0.0,,1.4,,3.9,#N/A,,-9,-9,0
2000,4,20000403,ARC,TLKMAIN,-21.9,,-6.5,,-28.5,,0.0,,2.4,,5.6,#N/A,,-10,-9,Recorded 5 meter max way off (+21); used hourly max.
2000,4,20000404,ARC,TLKMAIN,-23.5,,-12.5,,-30.4,,0.0,,2.1,,4.2,#N/A,,-10,-9,0
2000,4,20000405,ARC,TLKMAIN,-21.7,,-11.4,,-30.3,,0.0,,2.5,,4.6,#N/A,,-11,-9,0
2000,4,20000406,ARC,TLKMAIN,-22.1,,-11.0,,-27.2,,0.0,,2.2,,4.6,#N/A,,-11,-9,0
2000,4,20000407,ARC,TLKMAIN,-17.7,,-8.7,,-26.4,,0.0,,2.9,,5.6,#N/A,,-11,-9,0
2000,4,20000408,ARC,TLKMAIN,-15.5,,-9.1,,-22.2,,0.0,,3.0,,5.5,#N/A,,-10,-9,Recorded 5 meter max way off (+21); used hourly max.
2000,4,20000409,ARC,TLKMAIN,-15.6,,-6.6,,-22.5,,0.0,,2.3,,4.8,#N/A,,-10,-9,0
2000,4,20000410,ARC,TLKMAIN,-13.9,,-3.7,,-22.4,,0.5,,2.9,,10.9,#N/A,,-9,-9,0
2000,4,20000411,ARC,TLKMAIN,-6.2,,-2.1,,-13.1,,0.0,,7.0,,11.5,#N/A,,-9,-9,0
2000,4,20000412,ARC,TLKMAIN,-4.0,,1.3,,-9.0,,0.5,,5.8,,12.7,#N/A,,-8,-8,0
2000,4,20000413,ARC,TLKMAIN,-7.2,,0.5,,-14.0,,0.3,,2.8,,5.4,#N/A,,-8,-8,0
2000,4,20000414,ARC,TLKMAIN,-9.9,,-4.6,,-14.6,,0.0,,3.6,,11.7,#N/A,,-8,-8,0
2000,4,20000415,ARC,TLKMAIN,-14.1,,-8.3,,-17.2,,0.5,,2.5,,7.4,#N/A,,-8,-8,0
2000,4,20000416,ARC,TLKMAIN,-13.6,,-7.7,,-21.5,,0.0,,5.1,,10.1,#N/A,,-8,-8,0
2000,4,20000417,ARC,TLKMAIN,-20.5,,-12.9,,-26.8,,0.5,,2.3,,4.7,#N/A,,-10,-8,0
2000,4,20000418,ARC,TLKMAIN,-15.8,,-5.2,,-27.4,,0.3,,2.5,,8.5,#N/A,,-10,-8,0
2000,4,20000419,ARC,TLKMAIN,-22.7,,-16.6,,-29.7,,0.0,,1.4,,2.8,#N/A,,-11,-9,0
2000,4,20000420,ARC,TLKMAIN,-18.2,,-12.3,,-23.5,,0.0,,1.6,,3.9,#N/A,,-10,-9,0
2000,4,20000421,ARC,TLKMAIN,-20.7,,-17.9,,-24.7,,0.0,,2.3,,6.1,#N/A,,-10,-9,0
2000,4,20000422,ARC,TLKMAIN,-19.2,,-13.5,,-22.5,,0.0,,2.1,,4.3,#N/A,,-10,-9,0
2000,4,20000423,ARC,TLKMAIN,-12.9,,-4.9,,-22.5,,1.5,,1.4,,3.7,#N/A,,-9,-9,0
2000,4,20000424,ARC,TLKMAIN,-4.0,,5.6,,-12.7,,1.3,,2.9,,9.6,#N/A,,-8,-8,0
2000,4,20000425,ARC,TLKMAIN,-9.1,,-4.5,,-12.1,,0.0,,2.6,,5.6,#N/A,,-8,-8,0
2000,4,20000426,ARC,TLKMAIN,-10.3,,-2.0,,-17.4,,0.0,,1.7,,4.4,#N/A,,-8,-7,0
2000,4,20000427,ARC,TLKMAIN,-12.2,,-8.1,,-17.1,,0.0,,2.0,,4.2,#N/A,,-8,-7,0
2000,4,20000428,ARC,TLKMAIN,-12.3,,-7.8,,-14.6,,0.0,,1.6,,3.4,#N/A,,-7,-7,0
2000,4,20000429,ARC,TLKMAIN,-13.0,,-9.3,,-15.9,,0.0,,1.5,,4.4,#N/A,,-7,-7,0
2000,4,20000430,ARC,TLKMAIN,-11.5,,-7.7,,-19.5,,0.0,,1.6,,3.5,#N/A,,-6,-7,0
2000,5,20000501,ARC,TLKMAIN,-12.6,,-0.4,,-21.7,,0.0,,1.3,,3.8,2387,,-7,-7,0
2000,5,20000502,ARC,TLKMAIN,-8.6,,-2.4,,-15.7,,0.0,,2.5,,4.7,2377,,-6,-7,0
2000,5,20000503,ARC,TLKMAIN,-11.5,,-5.8,,-14.9,,0.0,,2.3,,5.3,1779,,-6,-6,0
2000,5,20000504,ARC,TLKMAIN,-14.8,,-7.6,,-23.7,,3.3,,1.8,,4.6,2290,,-6,-6,0
2000,5,20000505,ARC,TLKMAIN,-8.9,,-0.7,,-21.0,,0.3,,4.3,,8.0,2418,,-6,-6,0
2000,5,20000506,ARC,TLKMAIN,-2.8,,1.5,,-9.6,,0.3,,5.3,,15.1,2372,,-5,-6,0
2000,5,20000507,ARC,TLKMAIN,-7.9,,-4.2,,-13.1,,0.0,,3.8,,6.7,1787,,-6,-6,0
2000,5,20000508,ARC,TLKMAIN,-14.3,,-7.6,,-20.8,,1.3,,2.1,,5.1,2330,,-6,-6,0
2000,5,20000509,ARC,TLKMAIN,-9.7,,-2.7,,-19.2,,0.8,,3.5,,7.8,2537,,-6,-6,0
2000,5,20000510,ARC,TLKMAIN,-3.0,,0.5,,-7.5,,0.3,,5.0,,9.1,1766,,-5,-6,0
2000,5,20000511,ARC,TLKMAIN,-7.0,,-3.8,,-10.9,,9.9,,3.9,,8.6,1873,,-5,-5,0
2000,5,20000512,ARC,TLKMAIN,-11.9,,-4.4,,-19.8,,2.5,,1.7,,4.3,2335,,-5,-5,0
2000,5,20000513,ARC,TLKMAIN,-16.2,,-6.9,,-23.3,,0.3,,2.1,,4.7,2667,,-5,-5,0
2000,5,20000514,ARC,TLKMAIN,-10.0,,2.3,,-19.3,,1.3,,2.7,,6.5,2674,,-5,-5,0
2000,5,20000515,ARC,TLKMAIN,-4.7,,7.2,,-15.3,,0.8,,3.0,,7.4,2735,,-5,-5,0
2000,5,20000516,ARC,TLKMAIN,-2.9,,5.2,,-10.0,,0.3,,2.7,,6.5,2799,,-5,-5,0
2000,5,20000517,ARC,TLKMAIN,-3.0,,11.4,,-12.4,,0.3,,1.8,,4.5,2790,,-5,-5,0
2000,5,20000518,ARC,TLKMAIN,-8.7,,-1.7,,-12.5,,0.0,,1.8,,4.8,2751,,-5,-5,0
2000,5,20000519,ARC,TLKMAIN,-4.2,,4.6,,-12.6,,0.0,,1.7,,6.8,2033,,-5,-5,0
2000,5,20000520,ARC,TLKMAIN,-8.9,,-2.2,,-12.6,,0.0,,2.6,,6.3,2049,,-4,-5,0
2000,5,20000521,ARC,TLKMAIN,-12.8,,-11.1,,-15.6,,0.0,,3.7,,5.7,2500,,-5,-5,0
2000,5,20000522,ARC,TLKMAIN,-12.4,,-9.2,,-18.1,,0.0,,1.6,,3.1,2686,,-4,-5,0
2000,5,20000523,ARC,TLKMAIN,-9.0,,-4.4,,-15.5,,0.0,,1.3,,3.1,2561,,-4,-5,0
2000,5,20000524,ARC,TLKMAIN,-2.6,,4.2,,-7.8,,0.3,,1.7,,6.0,2640,,-3,-5,0
2000,5,20000525,ARC,TLKMAIN,-2.9,,-1.8,,-4.6,,1.5,,2.4,,5.3,2085,,-3,-4,0
2000,5,20000526,ARC,TLKMAIN,-2.6,,0.2,,-7.0,,1.0,,1.9,,4.3,2723,,-3,-4,0
2000,5,20000527,ARC,TLKMAIN,-0.2,,5.6,,-6.9,,1.5,,2.3,,4.3,2988,,-2,-4,0
2000,5,20000528,ARC,TLKMAIN,0.9,,6.4,,-2.6,,0.0,,2.1,,6.0,2707,,-1,-3,0
2000,5,20000529,ARC,TLKMAIN,0.0,,3.5,,-2.6,,0.0,,1.6,,3.8,2442,,0,-2,0
2000,5,20000530,ARC,TLKMAIN,2.4,,5.3,,-1.6,,0.0,,1.8,,4.4,2811,,0,0,0
2000,5,20000531,ARC,TLKMAIN,3.7,,6.6,,-0.1,,0.0,,1.8,,4.1,2283,,0,-1,0
2000,6,20000601,ARC,TLKMAIN,2.5,,9.0,,-2.9,,0.0,,3.8,,7.0,1800,,1,-1,0
2000,6,20000602,ARC,TLKMAIN,-3.0,,-1.0,,-4.2,,6.6,,2.3,,4.2,1664,,0,-1,0
2000,6,20000603,ARC,TLKMAIN,-1.3,,3.1,,-4.7,,0.8,,2.1,,4.6,2808,,1,-1,0
2000,6,20000604,ARC,TLKMAIN,4.8,,10.2,,-3.0,,1.3,,2.0,,5.0,3002,,5,-1,0
2000,6,20000605,ARC,TLKMAIN,8.5,,13.0,,0.2,,0.0,,3.2,,6.0,2259,,6,0,0
2000,6,20000606,ARC,TLKMAIN,12.8,,17.8,,4.7,,0.8,,4.1,,6.9,2967,,8,0,0
2000,6,20000607,ARC,TLKMAIN,12.9,,17.5,,6.3,,0.0,,2.8,,5.8,1550,,7,0,0
2000,6,20000608,ARC,TLKMAIN,9.5,,14.9,,1.9,,0.0,,3.2,,6.4,2623,,8,0,0
2000,6,20000609,ARC,TLKMAIN,9.6,,14.6,,2.0,,1.0,,2.7,,5.0,2526,,9,0,0
2000,6,20000610,ARC,TLKMAIN,12.3,,19.6,,4.3,,0.0,,3.1,,6.4,2634,,10,1,0
2000,6,20000611,ARC,TLKMAIN,9.4,,14.1,,2.1,,0.0,,3.1,,6.4,2859,,10,2,0
2000,6,20000612,ARC,TLKMAIN,11.0,,16.3,,4.1,,0.0,,2.8,,6.2,2161,,10,2,0
2000,6,20000613,ARC,TLKMAIN,10.7,,15.5,,4.7,,0.0,,2.6,,5.6,2987,,12,3,0
2000,6,20000614,ARC,TLKMAIN,10.4,,15.3,,2.9,,0.0,,2.6,,5.9,3030,,12,3,0
2000,6,20000615,ARC,TLKMAIN,12.1,,18.5,,3.7,,1.5,,3.2,,10.8,2390,,12,3,0
2000,6,20000616,ARC,TLKMAIN,11.4,,15.7,,6.5,,3.0,,2.4,,7.4,2327,,11,3,0
2000,6,20000617,ARC,TLKMAIN,11.5,,15.1,,6.3,,0.0,,2.7,,7.6,2708,,11,3,0
2000,6,20000618,ARC,TLKMAIN,11.9,,16.4,,6.9,,0.5,,3.7,,8.7,1939,,11,4,0
2000,6,20000619,ARC,TLKMAIN,11.0,,16.7,,5.5,,4.6,,3.4,,8.3,1722,,10,3,0
2000,6,20000620,ARC,TLKMAIN,8.2,,10.8,,5.3,,0.3,,2.5,,6.0,1107,,8,3,0
2000,6,20000621,ARC,TLKMAIN,11.1,,15.7,,5.8,,3.0,,2.1,,5.5,2407,,11,3,0
2000,6,20000622,ARC,TLKMAIN,13.5,,19.8,,5.8,,0.8,,2.3,,5.5,2533,,12,4,0
2000,6,20000623,ARC,TLKMAIN,12.9,,18.3,,5.0,,0.0,,2.7,,8.4,2574,,13,4,0
2000,6,20000624,ARC,TLKMAIN,15.5,,21.4,,5.7,,0.5,,3.1,,8.1,3101,,15,4,0
2000,6,20000625,ARC,TLKMAIN,14.8,,22.4,,5.9,,0.3,,4.1,,10.6,2358,,13,5,0
2000,6,20000626,ARC,TLKMAIN,12.1,,18.5,,7.5,,0.0,,3.1,,9.7,1763,,12,5,0
2000,6,20000627,ARC,TLKMAIN,6.2,,9.5,,3.1,,1.3,,3.4,,8.8,735,,7,4,0
2000,6,20000628,ARC,TLKMAIN,3.3,,5.4,,0.7,,2.5,,3.0,,6.0,1326,,7,3,0
2000,6,20000629,ARC,TLKMAIN,4.2,,6.6,,2.3,,0.5,,3.3,,6.7,1955,,8,3,0
2000,6,20000630,ARC,TLKMAIN,8.4,,14.8,,-0.2,,2.8,,2.1,,4.2,3060,,11,3,0
2000,7,20000701,ARC,TLKMAIN,8.4,,13.4,,4.2,,2.8,,3.8,,9.5,763,,7,4,0
2000,7,20000702,ARC,TLKMAIN,7.7,,9.8,,6.2,,5.1,,3.6,,7.4,970,,8,3,0
2000,7,20000703,ARC,TLKMAIN,11.3,,17.7,,5.2,,3.3,,2.7,,5.6,1947,,10,4,0
2000,7,20000704,ARC,TLKMAIN,12.8,,18.0,,9.5,,2.8,,3.5,,8.3,955,,10,4,0
2000,7,20000705,ARC,TLKMAIN,4.5,,9.9,,0.5,,10.7,,2.7,,6.8,1225,,7,4,0
2000,7,20000706,ARC,TLKMAIN,10.7,,16.2,,0.9,,2.0,,3.2,,5.8,1704,,9,4,0
2000,7,20000707,ARC,TLKMAIN,13.9,,17.8,,7.5,,1.3,,3.2,,6.2,2751,,13,4,0
2000,7,20000708,ARC,TLKMAIN,15.4,,19.8,,11.3,,0.3,,2.5,,7.2,1063,,12,5,0
2000,7,20000709,ARC,TLKMAIN,10.7,,12.0,,9.0,,0.0,,3.0,,4.7,812,,11,5,0
2000,7,20000710,ARC,TLKMAIN,10.0,,12.8,,7.6,,0.3,,3.0,,6.6,1509,,11,5,0
2000,7,20000711,ARC,TLKMAIN,6.5,,9.9,,1.6,,0.0,,3.2,,5.9,1030,,8,5,0
2000,7,20000712,ARC,TLKMAIN,2.2,,6.2,,-2.6,,0.0,,4.4,,8.4,2656,,7,3,0
2000,7,20000713,ARC,TLKMAIN,4.3,,10.7,,-1.3,,0.0,,3.8,,8.9,2549,,9,3,0
2000,7,20000714,ARC,TLKMAIN,10.4,,15.7,,0.3,,0.5,,4.0,,9.6,2912,,11,4,0
2000,7,20000715,ARC,TLKMAIN,13.9,,18.6,,8.7,,0.3,,6.1,,9.6,2206,,12,4,0
2000,7,20000716,ARC,TLKMAIN,15.7,,19.9,,10.8,,0.0,,3.3,,7.2,1248,,12,5,0
2000,7,20000717,ARC,TLKMAIN,12.0,,14.2,,9.4,,11.4,,2.3,,6.3,697,,11,5,0
2000,7,20000718,ARC,TLKMAIN,9.6,,11.4,,8.2,,9.1,,2.5,,4.7,689,,9,5,0
2000,7,20000719,ARC,TLKMAIN,9.6,,12.1,,7.5,,3.0,,2.4,,5.0,1339,,10,5,0
2000,7,20000720,ARC,TLKMAIN,9.9,,12.5,,6.1,,0.3,,2.8,,6.1,1418,,10,5,0
2000,7,20000721,ARC,TLKMAIN,11.5,,16.1,,4.2,,1.8,,2.8,,6.4,2076,,10,5,0
2000,7,20000722,ARC,TLKMAIN,13.7,,19.6,,4.6,,0.0,,3.4,,6.6,1972,,11,5,0
2000,7,20000723,ARC,TLKMAIN,11.2,,17.5,,6.1,,0.0,,3.9,,8.4,1238,,10,5,0
2000,7,20000724,ARC,TLKMAIN,5.9,,8.4,,3.6,,4.8,,3.0,,7.0,953,,8,4,0
2000,7,20000725,ARC,TLKMAIN,3.7,,8.8,,0.7,,1.8,,2.7,,10.0,799,,6,4,0
2000,7,20000726,ARC,TLKMAIN,5.3,,8.7,,-0.2,,1.5,,4.9,,10.1,1574,,5,3,0
2000,7,20000727,ARC,TLKMAIN,8.5,,13.0,,4.7,,0.5,,4.8,,8.4,1279,,6,3,0
2000,7,20000728,ARC,TLKMAIN,5.5,,8.7,,1.3,,0.3,,3.0,,6.7,1044,,7,4,0
2000,7,20000729,ARC,TLKMAIN,10.5,,16.1,,5.1,,2.3,,3.6,,8.9,2271,,10,4,0
2000,7,20000730,ARC,TLKMAIN,9.8,,13.4,,4.7,,0.0,,2.2,,5.1,838,,9,5,0
2000,7,20000731,ARC,TLKMAIN,13.3,,20.2,,6.2,,2.5,,2.7,,7.1,1934,,11,5,0
2000,8,20000801,ARC,TLKMAIN,12.4,,16.5,,2.9,,0.0,,4.1,,9.3,2053,,10,5,0
2000,8,20000802,ARC,TLKMAIN,13.7,,20.3,,2.7,,0.0,,4.2,,8.2,1762,,11,5,0
2000,8,20000803,ARC,TLKMAIN,15.1,,19.1,,10.6,,0.3,,4.5,,8.7,1612,,12,5,0
2000,8,20000804,ARC,TLKMAIN,11.8,,15.3,,4.8,,0.0,,5.3,,9.7,1934,,11,5,0
2000,8,20000805,ARC,TLKMAIN,7.5,,11.8,,3.4,,0.0,,3.8,,7.7,1114,,8,5,0
2000,8,20000806,ARC,TLKMAIN,5.3,,6.5,,3.8,,5.1,,3.3,,9.3,555,,6,4,Rain gage stopped working; using Tussock site gage.
2000,8,20000807,ARC,TLKMAIN,7.4,,10.7,,5.2,,1.5,,2.0,,7.2,1144,,8,4,Rain gage stopped working; using Tussock site gage.
2000,8,20000808,ARC,TLKMAIN,5.8,,7.3,,3.3,,3.6,,2.5,,7.1,572,,6,4,Rain gage stopped working; using Tussock site gage.
2000,8,20000809,ARC,TLKMAIN,8.0,,12.1,,3.5,,0.0,,3.3,,8.0,1514,,8,4,Rain gage stopped working; using Tussock site gage.
2000,8,20000810,ARC,TLKMAIN,7.7,,12.7,,2.0,,3.0,,5.6,,11.6,1189,,6,4,Rain gage stopped working; using Tussock site gage.
2000,8,20000811,ARC,TLKMAIN,1.2,,4.1,,-1.9,,0.0,,5.5,,11.6,1920,,3,3,Rain gage stopped working; using Tussock site gage.
2000,8,20000812,ARC,TLKMAIN,6.2,,10.3,,-1.7,,5.1,,3.7,,9.3,613,,5,3,Rain gage stopped working; using Tussock site gage.
2000,8,20000813,ARC,TLKMAIN,3.8,,8.1,,-1.7,,16.0,,3.5,,7.0,483,,5,3,Rain gage stopped working; using Tussock site gage.
2000,8,20000814,ARC,TLKMAIN,-3.4,,-1.4,,-4.8,,0.0,,3.7,,6.7,989,,1,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000815,ARC,TLKMAIN,1.9,,12.0,,-8.6,,5.8,,2.0,,4.6,1993,,1,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000816,ARC,TLKMAIN,8.4,,15.1,,0.1,,0.0,,3.5,,6.1,2070,,5,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000817,ARC,TLKMAIN,6.6,,9.4,,2.3,,0.8,,3.3,,6.5,631,,4,3,Rain gage stopped working; using Tussock site gage.
2000,8,20000818,ARC,TLKMAIN,3.1,,6.5,,0.7,,11.4,,3.1,,7.4,598,,4,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000819,ARC,TLKMAIN,2.5,,6.9,,-0.1,,3.0,,2.1,,4.6,1471,,4,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000820,ARC,TLKMAIN,2.5,,5.3,,-0.4,,4.6,,3.0,,7.8,608,,4,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000821,ARC,TLKMAIN,-1.2,,0.7,,-2.5,,5.8,,3.0,,4.7,964,,1,2,Rain gage stopped working; using Tussock site gage.
2000,8,20000822,ARC,TLKMAIN,-2.5,,-1.7,,-3.3,,0.8,,2.5,,3.6,811,,1,1,Rain gage stopped working; using Tussock site gage.
2000,8,20000823,ARC,TLKMAIN,-2.4,,0.5,,-5.3,,10.2,,1.7,,3.3,1194,,0,1,Rain gage stopped working; using Tussock site gage.
2000,8,20000824,ARC,TLKMAIN,-2.3,,-1.2,,-3.0,,5.6,,2.7,,4.3,919,,0,1,Rain gage stopped working; using Tussock site gage.
2000,8,20000825,ARC,TLKMAIN,-2.1,,0.3,,-3.6,,2.8,,2.5,,4.5,1331,,0,0,Rain gage is working again.
2000,8,20000826,ARC,TLKMAIN,-1.4,,2.3,,-4.2,,0.5,,2.2,,4.7,1504,,0,0,0
2000,8,20000827,ARC,TLKMAIN,2.3,,9.7,,-5.5,,2.3,,2.3,,5.2,1777,,0,0,0
2000,8,20000828,ARC,TLKMAIN,6.2,,11.3,,1.8,,0.0,,4.0,,7.1,1678,,0,0,0
2000,8,20000829,ARC,TLKMAIN,9.1,,14.1,,2.5,,0.0,,6.4,,12.3,1700,,3,1,0
2000,8,20000830,ARC,TLKMAIN,7.5,,13.6,,-0.7,,0.0,,3.8,,6.6,1651,,3,1,0
2000,8,20000831,ARC,TLKMAIN,7.8,,13.9,,-1.9,,0.3,,4.6,,12.0,1515,,3,1,0
2000,9,20000901,ARC,TLKMAIN,9.3,,12.3,,3.4,,0.0,,5.9,,12.4,704,,5,2,0
2000,9,20000902,ARC,TLKMAIN,5.9,,9.4,,1.4,,0.0,,4.2,,8.5,819,,4,2,0
2000,9,20000903,ARC,TLKMAIN,4.0,,9.4,,-0.9,,1.8,,2.4,,4.6,1214,,3,2,0
